code,total_score,trend,reversion,volume,close,stop_loss,date
sz.159558,0.464,0.3,0.0,1.0,2.262,2.1,2026-02-25
sz.159516,0.464,0.3,0.0,1.0,1.927,1.79,2026-02-25
sz.159326,0.464,0.8,0.0,0.5,1.922,1.8,2026-02-25
sz.002235,0.464,0.8,0.0,0.5,10.72,9.71,2026-02-25
sz.002219,0.464,0.3,0.0,1.0,2.6,2.41,2026-02-25
sz.002210,0.464,0.8,0.0,0.5,3.29,3.08,2026-02-25
sz.002192,0.464,0.3,0.0,1.0,56.26,50.76,2026-02-25
sz.002176,0.464,0.3,0.0,1.0,10.48,9.76,2026-02-25
sz.002169,0.464,0.8,0.0,0.5,15.73,14.27,2026-02-25
sz.002167,0.464,0.3,0.0,1.0,14.25,12.98,2026-02-25
sz.002162,0.464,0.8,0.0,0.5,5.68,5.29,2026-02-24
sh.600027,0.464,0.3,0.0,1.0,4.9,4.77,2026-02-25
sz.159922,0.464,0.3,0.0,1.0,3.419,3.28,2026-02-25
sz.159796,0.464,0.3,0.0,1.0,0.999,0.95,2026-02-25
sz.159883,0.464,0.3,0.0,1.0,0.512,0.49,2026-02-25
sz.159841,0.464,0.3,0.0,1.0,1.068,1.03,2026-02-25
sh.600782,0.464,0.3,0.0,1.0,4.13,3.84,2026-02-25
sh.600765,0.464,0.8,0.0,0.5,21.58,19.74,2026-02-25
sz.002139,0.464,0.3,0.0,1.0,13.2,12.63,2026-02-24
sz.002125,0.464,0.3,0.0,1.0,14.74,13.66,2026-02-25
sz.002106,0.464,0.8,0.0,0.5,12.33,11.8,2026-02-25
sz.002091,0.464,0.3,0.0,1.0,9.13,8.67,2026-02-25
sh.588170,0.464,0.3,0.0,1.0,1.877,1.74,2026-02-25
sh.561910,0.464,0.3,0.0,1.0,0.853,0.81,2026-02-25
sh.562800,0.464,0.3,0.0,1.0,1.154,1.07,2026-02-25
sh.563300,0.464,0.8,0.0,0.5,1.537,1.48,2026-02-25
sz.300055,0.464,0.8,0.0,0.5,9.04,8.37,2026-02-25
sz.300054,0.464,0.3,0.0,1.0,47.31,43.36,2026-02-25
sz.300037,0.464,0.3,0.0,1.0,58.85,53.53,2026-02-25
sz.300035,0.464,0.3,0.0,1.0,22.17,20.82,2026-02-25
sz.300019,0.464,0.3,0.0,1.0,23.35,21.74,2026-02-25
sz.300024,0.464,0.3,0.0,1.0,17.92,16.91,2026-02-24
sz.300008,0.464,0.8,0.0,0.5,9.66,8.72,2026-02-24
sz.159977,0.464,0.3,0.0,1.0,1.741,1.67,2026-02-25
sz.002099,0.464,0.8,0.0,0.5,8.03,7.1,2026-02-25
sz.002104,0.464,0.3,0.0,1.0,18.5,17.29,2026-02-25
sh.600843,0.464,0.3,0.0,1.0,11.45,10.84,2026-02-25
sh.600795,0.464,0.3,0.0,1.0,4.76,4.56,2026-02-25
sz.002092,0.464,0.8,0.0,0.5,7.67,6.89,2026-02-25
sz.002057,0.464,0.3,0.0,1.0,11.4,10.74,2026-02-25
sz.002056,0.464,0.3,0.0,1.0,21.89,20.37,2026-02-25
sh.600889,0.464,0.3,0.0,1.0,18.17,16.85,2026-02-25
sz.300158,0.464,0.8,0.0,0.5,6.23,5.76,2026-02-25
sz.300151,0.464,0.8,0.0,0.5,17.55,16.08,2026-02-25
sh.551000,0.464,0.8,0.0,0.5,100.34,100.14,2026-02-24
sh.516150,0.464,0.3,0.0,1.0,2.235,2.07,2026-02-25
sh.515180,0.464,0.8,0.0,0.5,1.443,1.41,2026-02-25
sz.300123,0.464,0.3,0.0,1.0,7.9,7.11,2026-02-25
sz.300099,0.464,0.8,0.0,0.5,8.83,8.23,2026-02-25
sz.300082,0.464,0.3,0.0,1.0,10.58,9.81,2026-02-25
sz.300073,0.464,0.3,0.0,1.0,58.28,54.47,2026-02-25
sh.600893,0.464,0.8,0.0,0.5,58.35,53.03,2026-02-24
sh.600875,0.464,0.8,0.0,0.5,33.95,30.74,2026-02-25
sz.002011,0.464,0.3,0.0,1.0,13.26,12.65,2026-02-25
sz.002008,0.464,0.8,0.0,0.5,63.38,57.73,2026-02-25
sz.001286,0.464,0.8,0.0,0.5,10.14,9.72,2026-02-25
sz.001203,0.464,0.8,0.0,0.5,39.84,35.29,2026-02-25
sz.000988,0.464,0.3,0.0,1.0,86.1,79.16,2026-02-25
sz.000980,0.464,0.3,0.0,1.0,3.22,2.95,2026-02-25
sz.000973,0.464,0.8,0.0,0.5,14.51,12.96,2026-02-25
sz.000970,0.464,0.3,0.0,1.0,15.35,14.38,2026-02-25
sz.000962,0.464,0.8,0.0,0.5,51.32,45.16,2026-02-25
sh.601011,0.464,0.8,0.0,0.5,3.69,3.35,2026-02-25
sh.600987,0.464,0.8,0.0,0.5,8.65,8.02,2026-02-25
sh.601005,0.464,0.3,0.0,1.0,1.6,1.49,2026-02-25
sh.600984,0.464,0.8,0.0,0.5,5.2,4.74,2026-02-25
sh.600967,0.464,0.3,0.0,1.0,17.47,16.4,2026-02-24
sh.601231,0.464,0.8,0.0,0.5,44.94,39.68,2026-02-25
sh.601208,0.464,0.8,0.0,0.5,31.74,28.23,2026-02-25
sh.601118,0.464,0.8,0.0,0.5,7.83,7.02,2026-02-25
sz.300231,0.464,0.8,0.0,0.5,11.58,10.94,2026-02-25
sz.300224,0.464,0.3,0.0,1.0,18.92,17.49,2026-02-25
sz.300207,0.464,0.8,0.0,0.5,26.09,24.23,2026-02-25
sz.300201,0.464,0.8,0.0,0.5,9.14,8.34,2026-02-25
sz.300177,0.464,0.3,0.0,1.0,10.03,9.36,2026-02-25
sz.300174,0.464,0.3,0.0,1.0,16.93,16.05,2026-02-25
sz.300171,0.464,0.3,0.0,1.0,17.46,16.34,2026-02-25
sz.300180,0.464,0.3,0.0,1.0,6.9,6.49,2026-02-25
sh.512880,0.464,0.3,0.0,1.0,1.179,1.14,2026-02-25
sh.512480,0.464,0.3,0.0,1.0,1.675,1.57,2026-02-25
sh.512100,0.464,0.3,0.0,1.0,3.371,3.23,2026-02-25
sz.300322,0.464,0.3,0.0,1.0,28.33,25.61,2026-02-25
sz.300320,0.464,0.8,0.0,0.5,11.22,10.57,2026-02-25
sz.300300,0.464,0.8,0.0,0.5,12.72,10.68,2026-02-25
sz.300304,0.464,0.8,0.0,0.5,14.14,13.19,2026-02-25
sz.300285,0.464,0.8,0.0,0.5,35.29,31.46,2026-02-25
sz.000957,0.464,0.8,0.0,0.5,12.23,11.66,2026-02-25
sz.000912,0.464,0.8,0.0,0.5,4.91,4.63,2026-02-25
sz.000925,0.464,0.3,0.0,1.0,8.54,7.99,2026-02-25
sz.000839,0.464,0.8,0.0,0.5,3.77,3.48,2026-02-25
sz.000829,0.464,0.8,0.0,0.5,10.82,10.1,2026-02-25
sz.000823,0.464,0.8,0.0,0.5,15.96,14.94,2026-02-25
sh.601390,0.464,0.8,0.0,0.5,6.19,5.76,2026-02-25
sh.601515,0.464,0.8,0.0,0.5,4.91,4.6,2026-02-25
sz.000822,0.464,0.8,0.0,0.5,6.75,6.13,2026-02-25
sz.000811,0.464,0.8,0.0,0.5,19.13,17.61,2026-02-25
sz.000797,0.464,0.8,0.0,0.5,3.22,2.97,2026-02-25
sz.000795,0.464,0.3,0.0,1.0,10.87,10.24,2026-02-25
sz.000762,0.464,0.3,0.0,1.0,29.63,27.1,2026-02-25
sz.000767,0.464,0.8,0.0,0.5,3.68,3.4,2026-02-25
sz.000712,0.464,0.8,0.0,0.5,13.12,12.4,2026-02-25
sh.510500,0.464,0.3,0.0,1.0,8.602,8.24,2026-02-25
sz.300429,0.464,0.3,0.0,1.0,16.21,14.97,2026-02-25
sh.000031,0.464,0.8,0.0,0.5,3201.9711,3129.19,2026-02-24
sz.300398,0.464,0.8,0.0,0.5,31.98,28.87,2026-02-25
sz.300397,0.464,0.8,0.0,0.5,14.86,13.72,2026-02-25
sz.300390,0.464,0.3,0.0,1.0,52.81,45.87,2026-02-25
sz.300373,0.464,0.8,0.0,0.5,90.0,81.9,2026-02-25
sz.300369,0.464,0.8,0.0,0.5,9.66,8.42,2026-02-25
sh.513040,0.464,0.0,1.0,0.5,1.302,1.23,2026-02-25
sz.300551,0.464,0.8,0.0,0.5,20.4,18.48,2026-02-25
sh.000032,0.464,0.8,0.0,0.5,2252.5223,2142.73,2026-02-24
sz.300499,0.464,0.8,0.0,0.5,31.79,28.65,2026-02-25
sz.300493,0.464,0.8,0.0,0.5,19.93,18.27,2026-02-25
sz.300480,0.464,0.8,0.0,0.5,27.72,24.73,2026-02-25
sz.300476,0.464,0.3,0.0,1.0,292.58,266.37,2026-02-25
sz.300469,0.464,0.8,0.0,0.5,70.68,64.18,2026-02-25
sz.300461,0.464,0.8,0.0,0.5,57.51,50.15,2026-02-25
sz.300446,0.464,0.3,0.0,1.0,24.29,22.28,2026-02-25
sz.300432,0.464,0.8,0.0,0.5,18.52,17.06,2026-02-25
sz.000688,0.464,0.8,0.0,0.5,35.82,31.31,2026-02-25
sh.601872,0.464,0.8,0.0,0.5,14.75,13.31,2026-02-25
sh.601858,0.464,0.8,0.0,0.5,22.87,20.96,2026-02-25
sz.000672,0.464,0.8,0.0,0.5,15.68,14.32,2026-02-25
sz.000601,0.464,0.8,0.0,0.5,5.39,5.15,2026-02-25
sh.603058,0.464,0.8,0.0,0.5,13.01,11.78,2026-02-25
sh.603026,0.464,0.3,0.0,1.0,69.08,62.57,2026-02-25
sh.603002,0.464,0.8,0.0,0.5,11.54,10.63,2026-02-25
sz.000581,0.464,0.3,0.0,1.0,23.54,22.4,2026-02-25
sz.000582,0.464,0.8,0.0,0.5,10.6,9.95,2026-02-25
sz.000592,0.464,0.8,0.0,0.5,11.03,9.35,2026-02-25
sz.000571,0.464,0.8,0.0,0.5,7.45,6.8,2026-02-25
sz.000572,0.464,0.8,0.0,0.5,7.06,6.5,2026-02-25
sz.000552,0.464,0.8,0.0,0.5,2.55,2.42,2026-02-25
sz.000555,0.464,0.8,0.0,0.5,18.0,16.55,2026-02-25
sh.000146,0.464,0.8,0.0,0.5,8992.3317,8636.9,2026-02-25
sh.000015,0.464,0.8,0.0,0.5,3183.8881,3097.38,2026-02-24
sh.000104,0.464,0.8,0.0,0.5,1563.8426,1479.72,2026-02-25
sz.300666,0.464,0.8,0.0,0.5,159.3,144.54,2026-02-25
sz.300648,0.464,0.8,0.0,0.5,62.6,57.03,2026-02-25
sz.300596,0.464,0.3,0.0,1.0,51.24,47.18,2026-02-25
sz.300586,0.464,0.3,0.0,1.0,11.07,10.25,2026-02-25
sh.510210,0.464,0.8,0.0,0.5,1.043,1.02,2026-02-25
sh.603099,0.464,0.0,1.0,0.5,39.3,36.31,2026-02-25
sh.603088,0.464,0.8,0.0,0.5,13.15,12.21,2026-02-25
sh.603072,0.464,0.3,0.0,1.0,44.38,41.6,2026-02-25
sh.603067,0.464,0.8,0.0,0.5,40.66,36.0,2026-02-25
sz.000536,0.464,0.3,0.0,1.0,4.74,4.46,2026-02-24
sz.000525,0.464,0.8,0.0,0.5,6.45,5.83,2026-02-25
sz.000517,0.464,0.8,0.0,0.5,2.23,2.07,2026-02-24
sz.000415,0.464,0.8,0.0,0.5,5.31,4.92,2026-02-24
sz.000422,0.464,0.3,0.0,1.0,18.07,16.64,2026-02-25
sz.000063,0.464,0.3,0.0,1.0,37.77,35.64,2026-02-24
sz.000039,0.464,0.8,0.0,0.5,12.33,11.27,2026-02-25
sz.300847,0.464,0.8,0.0,0.5,18.79,17.84,2026-02-25
sz.300821,0.464,0.3,0.0,1.0,14.89,13.23,2026-02-25
sz.300819,0.464,0.8,0.0,0.5,53.38,45.71,2026-02-25
sz.300788,0.464,0.8,0.0,0.5,42.74,38.96,2026-02-25
sz.300769,0.464,0.3,0.0,1.0,42.86,39.43,2026-02-25
sz.300749,0.464,0.8,0.0,0.5,34.39,30.12,2026-02-24
sz.300748,0.464,0.3,0.0,1.0,40.39,36.59,2026-02-25
sz.300739,0.464,0.8,0.0,0.5,25.03,22.79,2026-02-24
sz.000006,0.464,0.8,0.0,0.5,9.68,8.87,2026-02-25
sh.603189,0.464,0.8,0.0,0.5,21.42,19.88,2026-02-25
sh.603155,0.464,0.8,0.0,0.5,19.91,18.54,2026-02-25
sh.603131,0.464,0.3,0.0,1.0,25.36,23.0,2026-02-25
sh.603115,0.464,0.8,0.0,0.5,28.47,25.79,2026-02-25
sh.605366,0.464,0.8,0.0,0.5,8.67,7.98,2026-02-25
sh.605376,0.464,0.8,0.0,0.5,120.0,106.72,2026-02-25
sh.000072,0.464,0.8,0.0,0.5,3283.2248,3177.71,2026-02-24
sz.301191,0.464,0.8,0.0,0.5,121.5,108.88,2026-02-25
sz.301120,0.464,0.8,0.0,0.5,23.08,20.36,2026-02-24
sz.301069,0.464,0.3,0.0,1.0,26.24,24.22,2026-02-25
sz.301029,0.464,0.8,0.0,0.5,29.53,27.66,2026-02-25
sz.301018,0.464,0.8,0.0,0.5,97.71,85.86,2026-02-25
sz.300991,0.464,0.8,0.0,0.5,56.39,51.18,2026-02-25
sh.000091,0.464,0.8,0.0,0.5,16451.9326,15978.44,2026-02-25
sh.605318,0.464,0.8,0.0,0.5,78.09,70.91,2026-02-25
sh.605299,0.464,0.8,0.0,0.5,12.56,11.62,2026-02-25
sh.605289,0.464,0.8,0.0,0.5,108.88,98.22,2026-02-25
sh.605277,0.464,0.8,0.0,0.5,26.0,24.33,2026-02-25
sz.002596,0.464,0.3,0.0,1.0,4.49,4.09,2026-02-25
sh.603209,0.464,0.8,0.0,0.5,16.12,15.38,2026-02-25
sh.605060,0.464,0.8,0.0,0.5,68.28,59.67,2026-02-25
sh.605007,0.464,0.8,0.0,0.5,17.23,15.77,2026-02-25
sz.399366,0.464,0.3,0.0,1.0,3267.5525,3042.0,2026-02-25
sz.301626,0.464,0.3,0.0,1.0,185.21,169.24,2026-02-25
sz.301580,0.464,0.8,0.0,0.5,75.8,69.23,2026-02-25
sz.301526,0.464,0.8,0.0,0.5,15.19,13.29,2026-02-24
sz.301511,0.464,0.3,0.0,1.0,33.16,30.37,2026-02-24
sz.301363,0.464,0.8,0.0,0.5,32.99,29.44,2026-02-25
sz.301358,0.464,0.8,0.0,0.5,70.74,63.55,2026-02-25
sz.301292,0.464,0.8,0.0,0.5,59.58,51.53,2026-02-25
sz.301217,0.464,0.8,0.0,0.5,48.82,44.04,2026-02-25
sz.301196,0.464,0.8,0.0,0.5,89.5,80.96,2026-02-25
sh.605018,0.464,0.8,0.0,0.5,12.7,12.0,2026-02-25
sh.603588,0.464,0.8,0.0,0.5,11.69,10.84,2026-02-25
sh.603991,0.464,0.8,0.0,0.5,94.01,86.41,2026-02-25
sh.603399,0.464,0.3,0.0,1.0,11.71,10.64,2026-02-25
sh.603333,0.464,0.3,0.0,1.0,8.61,8.13,2026-02-25
sh.603306,0.464,0.8,0.0,0.5,86.47,77.68,2026-02-25
sh.603980,0.464,0.8,0.0,0.5,8.4,7.6,2026-02-25
sh.603966,0.464,0.8,0.0,0.5,13.45,12.4,2026-02-25
sh.603936,0.464,0.3,0.0,1.0,13.17,12.24,2026-02-25
sh.603626,0.464,0.8,0.0,0.5,26.9,23.56,2026-02-25
sh.603685,0.464,0.8,0.0,0.5,27.9,25.45,2026-02-25
sh.000040,0.464,0.8,0.0,0.5,4409.9981,4227.49,2026-02-24
sz.399808,0.464,0.8,0.0,0.5,3085.5158,2931.34,2026-02-25
sz.399680,0.464,0.8,0.0,0.5,963.8678,896.38,2026-02-25
sh.000029,0.464,0.8,0.0,0.5,4300.5985,4184.99,2026-02-24
sh.000027,0.464,0.8,0.0,0.5,782.834,759.91,2026-02-24
sz.399668,0.464,0.8,0.0,0.5,5273.348,5077.13,2026-02-25
sh.000034,0.464,0.8,0.0,0.5,2388.7101,2316.07,2026-02-24
sh.515880,0.429,0.3,0.5,0.5,1.084,0.81,2026-02-25
sz.399657,0.357,0.5,0.0,0.5,7876.2821,7640.46,2026-02-25
sh.000100,0.357,0.5,0.0,0.5,6401.4409,6242.96,2026-02-24
sz.399814,0.357,0.5,0.0,0.5,1264.127,1223.59,2026-02-25
sz.399688,0.357,0.5,0.0,0.5,6788.7784,6215.68,2026-02-25
sz.399995,0.357,0.5,0.0,0.5,4157.5428,4025.93,2026-02-25
sh.000039,0.357,0.5,0.0,0.5,5917.1941,5588.25,2026-02-24
sz.399659,0.357,0.5,0.0,0.5,5245.1922,5074.87,2026-02-25
sz.399640,0.357,0.5,0.0,0.5,3153.0719,3032.99,2026-02-25
sz.399643,0.357,0.5,0.0,0.5,4133.0524,3959.43,2026-02-25
sz.399639,0.357,0.5,0.0,0.5,2579.1643,2437.21,2026-02-25
sh.603703,0.357,0.5,0.0,0.5,14.93,13.53,2026-02-25
sh.603698,0.357,0.5,0.0,0.5,33.78,28.25,2026-02-25
sh.603678,0.357,0.5,0.0,0.5,40.55,37.11,2026-02-25
sz.399959,0.357,0.5,0.0,0.5,2069.8041,1946.53,2026-02-25
sz.399905,0.357,0.5,0.0,0.5,8527.5593,8215.6,2026-02-25
sh.000042,0.357,0.5,0.0,0.5,1785.2686,1748.15,2026-02-24
sz.399813,0.357,0.5,0.0,0.5,8903.565,8462.15,2026-02-25
sz.399704,0.357,0.5,0.0,0.5,8461.9029,7863.47,2026-02-25
sz.399681,0.357,0.5,0.0,0.5,1578.2881,1484.42,2026-02-25
sz.399673,0.357,0.5,0.0,0.5,3514.7418,3359.11,2026-02-25
sz.300226,0.357,0.0,0.0,1.0,29.65,26.81,2026-02-25
sz.300223,0.357,0.5,0.0,0.5,140.46,123.98,2026-02-25
sz.300209,0.357,0.5,0.0,0.5,8.1,7.12,2026-02-25
sz.300393,0.357,0.5,0.0,0.5,9.28,8.06,2026-02-25
sz.300364,0.357,0.5,0.0,0.5,32.4,26.8,2026-02-25
sz.300346,0.357,0.5,0.0,0.5,57.58,52.0,2026-02-25
sh.515790,0.357,0.5,0.0,0.5,1.123,1.05,2026-02-25
sz.300286,0.357,1.0,0.0,0.0,28.76,26.49,2026-02-25
sz.300259,0.357,0.5,0.0,0.5,4.8,4.54,2026-02-24
sz.399633,0.357,0.5,0.0,0.5,6855.3752,6634.9,2026-02-25
sz.399624,0.357,0.5,0.0,0.5,2905.9589,2789.91,2026-02-25
sz.399614,0.357,0.5,0.0,0.5,4518.1997,4257.12,2026-02-25
sz.399606,0.357,0.5,0.0,0.5,3719.4876,3567.22,2026-02-25
sh.603977,0.357,0.5,0.0,0.5,15.01,13.94,2026-02-25
sz.399935,0.357,0.5,0.0,0.5,6894.7063,6581.02,2026-02-25
sh.511130,0.357,0.5,0.0,0.5,105.711,104.92,2026-02-24
sh.511090,0.357,0.5,0.0,0.5,115.844,114.98,2026-02-24
sh.000993,0.357,0.5,0.0,0.5,9197.5028,8776.26,2026-02-25
sz.300409,0.357,0.0,0.0,1.0,29.74,27.02,2026-02-25
sz.300402,0.357,0.5,0.0,0.5,22.83,21.05,2026-02-25
sz.300400,0.357,0.5,0.0,0.5,21.61,20.19,2026-02-25
sz.300199,0.357,0.0,0.0,1.0,18.7,17.54,2026-02-25
sz.300164,0.357,0.5,0.0,0.5,12.82,10.77,2026-02-24
sz.300153,0.357,0.5,0.0,0.5,34.61,31.04,2026-02-25
sh.603920,0.357,0.5,0.0,0.5,63.08,56.25,2026-02-25
sh.603663,0.357,0.5,0.0,0.5,44.57,40.39,2026-02-25
sh.605111,0.357,0.5,0.0,0.5,47.6,43.34,2026-02-25
sh.603988,0.357,0.0,0.0,1.0,28.89,25.6,2026-02-24
sh.603313,0.357,0.0,0.0,1.0,9.7,9.02,2026-02-24
sz.300236,0.357,0.5,0.0,0.5,82.08,74.09,2026-02-25
sz.300228,0.357,0.5,0.0,0.5,10.79,9.78,2026-02-25
sz.300046,0.357,0.0,0.0,1.0,36.43,34.14,2026-02-25
sz.300039,0.357,0.5,0.0,0.5,6.38,6.1,2026-02-25
sz.300043,0.357,0.5,0.0,0.5,6.47,5.77,2026-02-25
sz.300085,0.357,0.5,0.0,0.5,38.82,35.73,2026-02-25
sz.300098,0.357,0.5,0.0,0.5,6.27,5.79,2026-02-25
sz.300080,0.357,0.5,0.0,0.5,5.34,4.86,2026-02-25
sz.300078,0.357,0.0,0.0,1.0,4.98,4.54,2026-02-25
sh.516650,0.357,0.5,0.0,0.5,2.291,2.09,2026-02-25
sz.300140,0.357,0.5,0.0,0.5,7.51,6.9,2026-02-25
sz.300136,0.357,0.0,0.0,1.0,74.63,62.92,2026-02-25
sz.300102,0.357,0.0,0.0,1.0,38.59,32.31,2026-02-25
sz.300458,0.357,0.5,0.0,0.5,42.72,39.92,2026-02-25
sz.300455,0.357,0.5,0.0,0.5,27.09,23.75,2026-02-25
sh.603290,0.357,0.5,0.0,0.5,108.61,100.97,2026-02-25
sh.603232,0.357,0.5,0.0,0.5,24.09,20.95,2026-02-25
sz.399429,0.357,0.5,0.0,0.5,2016.3774,1936.12,2026-02-25
sz.300525,0.357,0.5,0.0,0.5,12.97,12.08,2026-02-25
sz.300490,0.357,0.5,0.0,0.5,16.84,14.69,2026-02-25
sz.300471,0.357,0.5,0.0,0.5,15.14,13.64,2026-02-25
sz.300012,0.357,0.0,0.0,1.0,16.21,15.25,2026-02-24
sz.399416,0.357,0.5,0.0,0.5,5566.8045,5394.65,2026-02-25
sz.399393,0.357,0.0,0.0,1.0,3341.8798,3203.6,2026-02-25
sh.000060,0.357,0.5,0.0,0.5,4552.2948,4448.92,2026-02-24
sh.000058,0.357,0.5,0.0,0.5,4704.1112,4584.27,2026-02-24
sz.000035,0.357,0.5,0.0,0.5,6.44,6.03,2026-02-25
sh.603158,0.357,0.5,0.0,0.5,10.99,10.38,2026-02-25
sh.000056,0.357,0.5,0.0,0.5,1291.5407,1255.66,2026-02-24
sz.300005,0.357,0.5,0.0,0.5,14.22,12.84,2026-02-25
sh.600067,0.357,0.5,0.0,0.5,4.32,4.03,2026-02-25
sh.600058,0.357,0.0,0.0,1.0,13.66,12.25,2026-02-25
sh.600019,0.357,0.0,0.0,1.0,7.02,6.67,2026-02-25
sh.560860,0.357,0.5,0.0,0.5,1.999,1.82,2026-02-25
sz.300567,0.357,0.5,0.0,0.5,155.0,135.89,2026-02-25
sz.300541,0.357,0.5,0.0,0.5,16.23,15.24,2026-02-25
sz.300516,0.357,0.5,0.0,0.5,70.72,61.3,2026-02-25
sz.159399,0.357,0.5,0.0,0.5,1.203,1.17,2026-02-25
sh.600170,0.357,0.0,0.0,1.0,2.98,2.79,2026-02-25
sh.600078,0.357,0.5,0.0,0.5,13.46,12.06,2026-02-25
sh.600105,0.357,0.5,0.0,0.5,28.1,24.49,2026-02-25
sh.000010,0.357,0.5,0.0,0.5,10351.6336,10090.18,2026-02-24
sh.000052,0.357,0.5,0.0,0.5,2941.1671,2864.83,2026-02-24
sh.000049,0.357,0.5,0.0,0.5,2145.0437,2067.85,2026-02-25
sh.000048,0.357,0.5,0.0,0.5,1466.2929,1431.27,2026-02-24
sh.000045,0.357,0.5,0.0,0.5,6471.751,6252.03,2026-02-25
sz.399401,0.357,0.5,0.0,0.5,5421.6507,5233.29,2026-02-25
sz.000551,0.357,0.5,0.0,0.5,15.39,14.12,2026-02-25
sz.300528,0.357,0.5,0.0,0.5,20.1,16.04,2026-02-25
sz.300520,0.357,0.5,0.0,0.5,44.92,37.59,2026-02-25
sh.000935,0.357,0.5,0.0,0.5,6894.7063,6581.02,2026-02-25
sh.000852,0.357,0.5,0.0,0.5,8426.3314,8130.22,2026-02-25
sz.000400,0.357,0.5,0.0,0.5,31.57,29.24,2026-02-25
sz.000420,0.357,0.0,0.0,1.0,4.72,4.37,2026-02-25
sz.000599,0.357,0.5,0.0,0.5,7.0,6.28,2026-02-25
sz.000593,0.357,0.5,0.0,0.5,15.9,14.1,2026-02-25
sz.000591,0.357,0.5,0.0,0.5,5.66,5.23,2026-02-25
sh.603113,0.357,0.5,0.0,0.5,7.29,6.83,2026-02-25
sh.603097,0.357,0.5,0.0,0.5,37.8,33.58,2026-02-25
sz.399376,0.357,0.5,0.0,0.5,7235.807,6953.94,2026-02-25
sz.399365,0.357,0.5,0.0,0.5,14699.749,14097.35,2026-02-25
sh.000854,0.357,0.5,0.0,0.5,7411.7063,6968.92,2026-02-25
sh.000858,0.357,0.5,0.0,0.5,12050.2992,11430.54,2026-02-25
sh.000905,0.357,0.5,0.0,0.5,8527.5593,8215.6,2026-02-25
sh.000161,0.357,0.5,0.0,0.5,1966.4047,1892.56,2026-02-25
sz.300569,0.357,0.0,0.0,1.0,6.29,5.96,2026-02-24
sz.002931,0.357,0.5,0.0,0.5,87.51,74.87,2026-02-25
sz.002928,0.357,0.5,0.0,0.5,11.05,10.17,2026-02-25
sz.399346,0.357,0.5,0.0,0.5,4639.3656,4470.37,2026-02-25
sz.399350,0.357,0.5,0.0,0.5,3170.8538,3048.25,2026-02-25
sz.399317,0.357,0.5,0.0,0.5,7370.4916,7175.22,2026-02-25
sz.399316,0.357,0.5,0.0,0.5,6791.2235,6553.92,2026-02-25
sh.601698,0.357,0.0,0.0,1.0,36.93,32.72,2026-02-25
sz.000612,0.357,0.5,0.0,0.5,14.39,12.96,2026-02-25
sh.603012,0.357,0.5,0.0,0.5,8.06,7.44,2026-02-25
sh.603010,0.357,0.5,0.0,0.5,12.31,11.49,2026-02-25
sh.600251,0.357,0.5,0.0,0.5,11.21,10.38,2026-02-25
sh.600133,0.357,0.0,0.0,1.0,10.3,9.38,2026-02-25
sh.600138,0.357,0.5,0.0,0.5,9.82,9.41,2026-02-25
sh.600118,0.357,0.0,0.0,1.0,88.7,78.25,2026-02-25
sz.003031,0.357,0.5,0.0,0.5,77.75,69.41,2026-02-25
sz.003009,0.357,0.5,0.0,0.5,68.26,60.92,2026-02-25
sz.002759,0.357,0.5,0.0,0.5,40.93,35.13,2026-02-25
sz.002758,0.357,0.5,0.0,0.5,10.67,10.05,2026-02-25
sh.600315,0.357,0.5,0.0,0.5,21.63,20.32,2026-02-25
sh.600307,0.357,0.0,0.0,1.0,1.94,1.77,2026-02-25
sh.600266,0.357,0.0,0.0,1.0,5.68,5.07,2026-02-25
sh.000966,0.357,0.5,0.0,0.5,9869.9176,9531.66,2026-02-25
sh.000982,0.357,0.5,0.0,0.5,10161.3864,9824.82,2026-02-25
sh.600195,0.357,0.5,0.0,0.5,8.05,7.62,2026-02-25
sh.600173,0.357,0.5,0.0,0.5,8.58,7.82,2026-02-25
sz.002882,0.357,0.5,0.0,0.5,32.18,29.93,2026-02-25
sz.000778,0.357,0.5,0.0,0.5,5.17,4.84,2026-02-25
sz.000758,0.357,0.5,0.0,0.5,8.49,7.65,2026-02-25
sz.000733,0.357,0.5,0.0,0.5,54.82,51.56,2026-02-25
sz.000700,0.357,0.5,0.0,0.5,14.81,12.91,2026-02-25
sz.399244,0.357,0.5,0.0,0.5,673.9278,653.71,2026-02-25
sz.399303,0.357,0.5,0.0,0.5,11112.9867,10732.48,2026-02-25
sz.002721,0.357,0.0,0.0,1.0,3.35,3.04,2026-02-24
sz.002734,0.357,0.5,0.0,0.5,20.08,18.28,2026-02-25
sz.002716,0.357,0.0,0.0,1.0,15.87,13.42,2026-02-25
sz.399231,0.357,0.5,0.0,0.5,1321.3649,1276.18,2026-02-25
sz.399106,0.357,0.5,0.0,0.5,2746.255,2667.74,2026-02-25
sz.399107,0.357,0.5,0.0,0.5,2873.6716,2791.45,2026-02-25
sz.399102,0.357,0.5,0.0,0.5,4223.8476,4073.67,2026-02-25
sz.399100,0.357,0.5,0.0,0.5,12921.4402,12550.06,2026-02-25
sz.399015,0.357,0.5,0.0,0.5,3254.3817,3136.24,2026-02-25
sh.601595,0.357,0.5,0.0,0.5,29.88,26.24,2026-02-25
sh.601388,0.357,0.5,0.0,0.5,4.2,3.81,2026-02-25
