code,total_score,trend,reversion,volume,close,stop_loss,rsi,mom_20,date,rsi_rank,mom_rank
sh.600163,0.471,0.8,0.0,0.5,6.19,5.74,61.68,0.0421,2026-02-26,0.43210862619808305,0.5718849840255591
sh.600089,0.471,0.8,0.0,0.5,30.58,27.28,68.8,0.0581,2026-02-26,0.707667731629393,0.6485623003194888
sh.600101,0.471,0.8,0.0,0.5,10.57,10.04,71.0,0.0517,2026-02-26,0.7899361022364217,0.6174121405750799
sh.600096,0.471,0.8,0.0,0.5,44.55,40.22,78.5,0.2015,2026-02-26,0.9329073482428115,0.9089456869009584
sh.600210,0.471,0.8,0.0,0.5,7.75,7.36,56.36,-0.0215,2026-02-26,0.23482428115015974,0.22044728434504793
sh.600176,0.471,0.8,0.0,0.5,28.5,25.24,74.94,0.3405,2026-02-26,0.8753993610223643,0.9680511182108626
sh.600186,0.471,0.8,0.0,0.5,6.3,5.66,54.12,0.0345,2026-02-26,0.18849840255591055,0.5383386581469649
sh.600497,0.471,0.8,0.0,0.5,10.28,8.96,67.32,0.0995,2026-02-26,0.6485623003194888,0.7619808306709265
sh.600487,0.471,0.8,0.0,0.5,44.33,37.93,69.6,0.6425,2026-02-26,0.7492012779552716,0.9968051118210862
sz.002937,0.471,0.8,0.0,0.5,26.2,22.99,63.93,0.025,2026-02-26,0.5335463258785943,0.476038338658147
sz.301566,0.471,0.8,0.0,0.5,26.6,23.48,77.82,0.1616,2026-02-26,0.9281150159744409,0.8769968051118211
sz.301196,0.471,0.8,0.0,0.5,93.98,82.96,77.66,0.1789,2026-02-26,0.9265175718849841,0.8865814696485623
sz.002922,0.471,0.8,0.0,0.5,47.73,41.09,70.86,0.1759,2026-02-26,0.7835463258785943,0.8849840255591054
sz.002730,0.471,0.8,0.0,0.5,17.13,16.24,80.18,0.0821,2026-02-26,0.9568690095846646,0.7204472843450479
sz.002748,0.471,0.8,0.0,0.5,13.3,12.15,67.82,0.053,2026-02-26,0.6789137380191693,0.6222044728434505
sh.603505,0.471,0.8,0.0,0.5,20.83,19.07,66.48,0.0261,2026-02-26,0.6166134185303515,0.48881789137380194
sz.002706,0.471,0.8,0.0,0.5,11.69,10.53,63.16,0.0165,2026-02-26,0.4984025559105431,0.41373801916932906
sz.002617,0.471,0.8,0.0,0.5,9.36,8.51,62.19,-0.0106,2026-02-26,0.4440894568690096,0.2731629392971246
sh.600150,0.471,0.8,0.0,0.5,38.11,35.64,74.47,0.0568,2026-02-26,0.8626198083067093,0.6421725239616614
sh.600080,0.471,0.8,0.0,0.5,9.0,8.26,79.24,0.107,2026-02-26,0.9472843450479234,0.7779552715654952
sh.600116,0.471,0.8,0.0,0.5,6.84,6.55,63.68,0.0256,2026-02-26,0.5223642172523961,0.481629392971246
sh.603290,0.471,0.8,0.0,0.5,109.93,100.52,59.82,0.0183,2026-02-26,0.3546325878594249,0.4249201277955272
sh.603341,0.471,0.8,0.0,0.5,46.77,42.64,54.26,-0.0289,2026-02-26,0.19169329073482427,0.19488817891373802
sh.600428,0.471,0.8,0.0,0.5,8.43,7.72,69.65,0.1092,2026-02-26,0.7523961661341853,0.7843450479233227
sh.600456,0.471,0.8,0.0,0.5,40.32,36.22,58.83,-0.0002,2026-02-26,0.31629392971246006,0.3194888178913738
sh.600389,0.471,0.8,0.0,0.5,28.52,25.43,69.28,0.0307,2026-02-26,0.731629392971246,0.5159744408945687
sz.301109,0.471,0.8,0.0,0.5,17.3,16.16,79.9,0.0894,2026-02-26,0.9552715654952076,0.7412140575079872
sz.301301,0.429,0.5,0.0,0.5,11.23,10.45,55.15,0.0054,2026-02-26,0.19968051118210864,0.3514376996805112
sz.301382,0.429,0.5,0.0,0.5,37.1,32.66,41.76,-0.0485,2026-02-26,0.01437699680511182,0.11980830670926518
sz.002637,0.429,0.5,0.0,0.5,14.25,12.7,63.4,0.1098,2026-02-26,0.5079872204472844,0.7899361022364217
sz.002870,0.429,0.5,0.0,0.5,38.91,35.47,45.28,-0.0333,2026-02-26,0.03194888178913738,0.1757188498402556
sz.301607,0.429,0.5,0.0,0.5,49.33,44.09,51.32,-0.0142,2026-02-26,0.12300319488817892,0.24680511182108625
sz.301529,0.429,0.5,0.0,0.5,131.2,107.76,47.99,-0.179,2026-02-26,0.0670926517571885,0.001597444089456869
sz.301330,0.429,0.5,0.0,0.5,38.95,35.28,52.22,-0.0323,2026-02-26,0.14376996805111822,0.18210862619808307
sz.002150,0.429,0.5,0.0,0.5,27.44,23.46,58.34,0.2704,2026-02-26,0.3019169329073482,0.950479233226837
sz.300113,0.429,0.5,0.0,0.5,26.51,22.57,55.61,0.1941,2026-02-26,0.2108626198083067,0.9033546325878594
sz.002155,0.429,0.5,0.0,0.5,34.27,29.99,60.4,0.4919,2026-02-26,0.3730031948881789,0.9920127795527156
sz.002267,0.429,0.5,0.0,0.5,7.86,7.53,53.63,-0.0076,2026-02-26,0.17252396166134185,0.29073482428115016
sz.002458,0.429,0.5,0.0,0.5,9.9,9.29,67.55,0.0832,2026-02-26,0.6669329073482428,0.7236421725239617
sz.002983,0.429,0.5,0.0,0.5,25.97,23.58,57.74,0.0875,2026-02-26,0.2939297124600639,0.7348242811501597
sz.002957,0.429,0.5,0.0,0.5,28.75,24.66,60.29,0.2213,2026-02-26,0.36421725239616615,0.9201277955271565
sz.002714,0.429,0.0,0.5,0.5,45.13,42.29,40.92,-0.0107,2026-02-26,0.011182108626198083,0.2715654952076677
sz.002540,0.429,0.5,0.0,0.5,7.6,6.99,55.72,-0.0052,2026-02-26,0.2124600638977636,0.3003194888178914
sz.300012,0.429,0.5,0.0,0.5,15.95,14.8,55.84,-0.0148,2026-02-26,0.22044728434504793,0.24041533546325877
sz.002250,0.429,0.5,0.0,0.5,18.15,16.08,62.04,0.0342,2026-02-26,0.43929712460063897,0.536741214057508
sz.002649,0.429,0.5,0.0,0.5,13.73,12.72,45.81,-0.0345,2026-02-26,0.036741214057507986,0.16773162939297126
sz.002315,0.429,0.0,0.5,0.5,45.27,40.03,33.33,-0.1458,2026-02-26,0.001597444089456869,0.004792332268370607
sz.002429,0.429,0.5,0.0,0.5,10.52,8.91,55.6,0.0879,2026-02-26,0.20926517571884984,0.7364217252396166
sh.603500,0.429,0.5,0.0,0.5,13.68,12.91,61.14,-0.0015,2026-02-26,0.40654952076677314,0.3146964856230032
sh.605123,0.429,0.5,0.0,0.5,114.43,97.25,49.6,0.0383,2026-02-26,0.09744408945686901,0.555111821086262
sz.000933,0.429,0.5,0.0,0.5,31.8,28.19,52.66,0.0118,2026-02-26,0.1501597444089457,0.38498402555910544
sz.000936,0.429,0.5,0.0,0.5,8.44,7.75,50.47,-0.0517,2026-02-26,0.11182108626198083,0.11022364217252396
sz.000905,0.429,0.5,0.0,0.5,12.55,11.26,48.12,-0.0368,2026-02-26,0.06869009584664537,0.15654952076677317
sz.000598,0.429,0.5,0.0,0.5,7.27,6.97,57.21,-0.0149,2026-02-26,0.26677316293929715,0.2380191693290735
sz.000551,0.429,0.5,0.0,0.5,15.45,13.93,56.95,-0.0344,2026-02-26,0.2507987220447284,0.16932907348242812
sz.000676,0.429,0.5,0.0,0.5,8.96,8.07,37.78,-0.0558,2026-02-26,0.004792332268370607,0.10063897763578275
sh.605016,0.429,0.5,0.0,0.5,25.51,22.93,60.61,0.1348,2026-02-26,0.38817891373801916,0.8434504792332268
sz.300401,0.429,0.5,0.0,0.5,17.4,15.34,49.28,-0.065,2026-02-26,0.08945686900958466,0.08146964856230032
sz.001311,0.429,0.5,0.0,0.5,41.7,36.18,57.13,0.0888,2026-02-26,0.26357827476038337,0.7396166134185304
sz.001316,0.429,0.5,0.0,0.5,51.24,43.46,47.79,0.0635,2026-02-26,0.06549520766773163,0.6613418530351438
sz.002049,0.429,0.5,0.0,0.5,80.18,74.54,51.7,-0.0569,2026-02-26,0.12779552715654952,0.09744408945686901
sz.300221,0.429,0.5,0.0,0.5,11.94,10.67,60.25,0.0136,2026-02-26,0.36261980830670926,0.4009584664536741
sz.300308,0.429,0.5,0.0,0.5,572.22,490.52,51.25,-0.0786,2026-02-26,0.11980830670926518,0.0463258785942492
sz.300217,0.429,0.5,0.0,0.5,6.18,5.61,61.47,0.1095,2026-02-26,0.4185303514376997,0.7859424920127795
sz.000885,0.429,0.5,0.0,0.5,13.85,13.32,54.11,-0.0226,2026-02-26,0.1869009584664537,0.21884984025559107
sz.001215,0.429,0.0,0.5,0.5,41.31,36.28,42.02,-0.1057,2026-02-26,0.01597444089456869,0.0231629392971246
sz.301101,0.429,0.5,0.0,0.5,40.77,37.95,43.96,-0.073,2026-02-26,0.023961661341853034,0.05591054313099041
sz.301181,0.429,0.5,0.0,0.5,42.66,37.7,49.86,-0.0661,2026-02-26,0.10383386581469649,0.07667731629392971
sh.600021,0.429,0.5,0.0,0.5,20.92,19.1,48.39,-0.101,2026-02-26,0.07667731629392971,0.027156549520766772
sz.301235,0.429,0.5,0.0,0.5,50.5,41.71,57.45,0.0208,2026-02-26,0.2827476038338658,0.43769968051118213
sh.600623,0.429,0.5,0.0,0.5,9.55,8.75,56.96,0.0021,2026-02-26,0.2523961661341853,0.33226837060702874
sh.600787,0.429,0.5,0.0,0.5,5.87,5.65,56.01,0.0017,2026-02-26,0.22364217252396165,0.3306709265175719
sh.600621,0.429,0.5,0.0,0.5,16.46,15.42,49.67,0.0339,2026-02-26,0.10223642172523961,0.5327476038338658
sz.300927,0.429,0.5,0.0,0.5,34.97,28.07,55.83,0.0847,2026-02-26,0.21884984025559107,0.7292332268370607
sh.600258,0.429,0.0,0.5,0.5,16.58,15.14,42.06,-0.0706,2026-02-26,0.01757188498402556,0.06869009584664537
sz.301078,0.429,0.5,0.0,0.5,10.89,9.99,52.04,0.0009,2026-02-26,0.1389776357827476,0.3258785942492013
sz.301031,0.429,0.5,0.0,0.5,150.18,135.8,69.68,-0.0088,2026-02-26,0.7539936102236422,0.2827476038338658
sh.600323,0.429,0.0,0.5,0.5,27.8,26.16,37.3,-0.0424,2026-02-26,0.003194888178913738,0.14057507987220447
sh.600171,0.429,0.5,0.0,0.5,31.69,29.86,47.44,-0.066,2026-02-26,0.05830670926517572,0.07827476038338659
sh.600354,0.429,0.5,0.0,0.5,6.91,6.37,51.35,0.0088,2026-02-26,0.12460063897763578,0.36900958466453676
sh.600352,0.429,0.5,0.0,0.5,16.41,14.53,66.68,0.247,2026-02-26,0.6230031948881789,0.9345047923322684
sz.300820,0.429,0.5,0.0,0.5,58.06,51.03,51.68,0.0231,2026-02-26,0.12619808306709265,0.45686900958466453
sh.603012,0.429,0.5,0.0,0.5,8.22,7.45,62.97,0.0759,2026-02-26,0.48482428115015974,0.7044728434504792
sh.601179,0.429,0.5,0.0,0.5,16.07,13.93,66.83,0.0395,2026-02-26,0.6261980830670927,0.5591054313099042
sh.603583,0.429,0.5,0.0,0.5,37.18,34.65,47.17,-0.034,2026-02-26,0.050319488817891375,0.17172523961661343
sh.603599,0.429,0.5,0.0,0.5,15.25,13.48,58.85,0.174,2026-02-26,0.31869009584664537,0.8833865814696485
sh.603823,0.429,0.5,0.0,0.5,17.76,15.93,52.86,-0.0721,2026-02-26,0.15495207667731628,0.06309904153354633
sz.300628,0.429,0.5,0.0,0.5,37.6,35.11,56.21,0.0436,2026-02-26,0.23003194888178913,0.5830670926517572
sz.300650,0.429,0.5,0.0,0.5,19.33,17.36,56.04,-0.0051,2026-02-26,0.2268370607028754,0.3019169329073482
sh.603687,0.429,0.5,0.0,0.5,11.26,10.09,50.34,0.0081,2026-02-26,0.11022364217252396,0.36182108626198084
sh.605090,0.429,0.5,0.0,0.5,45.98,40.44,53.85,-0.122,2026-02-26,0.17891373801916932,0.01757188498402556
sz.300433,0.429,0.5,0.0,0.5,35.53,31.64,49.44,-0.0413,2026-02-26,0.0926517571884984,0.14536741214057508
sz.300496,0.429,0.5,0.0,0.5,72.53,66.23,44.84,-0.0662,2026-02-26,0.027156549520766772,0.0742811501597444
sz.300541,0.429,0.5,0.0,0.5,16.43,15.21,57.41,0.0655,2026-02-26,0.28115015974440893,0.6661341853035144
sh.605088,0.429,0.5,0.0,0.5,35.97,32.56,40.61,-0.0044,2026-02-26,0.007987220447284345,0.305111821086262
sh.603999,0.429,0.5,0.0,0.5,7.82,6.94,49.66,0.0427,2026-02-26,0.10063897763578275,0.5798722044728435
sz.000065,0.429,0.5,0.0,0.5,12.33,11.39,53.41,-0.0486,2026-02-26,0.16932907348242812,0.1182108626198083
sh.605305,0.429,0.5,0.0,0.5,41.12,37.9,47.57,-0.136,2026-02-26,0.06150159744408946,0.006389776357827476
sz.300627,0.429,0.5,0.0,0.5,38.08,34.9,51.28,-0.0468,2026-02-26,0.12140575079872204,0.12619808306709265
sh.603929,0.429,0.5,0.0,0.5,144.97,120.04,52.58,0.0536,2026-02-26,0.14696485623003194,0.6277955271565495
sh.600728,0.429,0.5,0.0,0.5,6.77,6.27,46.23,-0.0146,2026-02-26,0.04472843450479233,0.24440894568690097
sh.600499,0.429,0.5,0.0,0.5,18.01,16.44,68.62,0.2185,2026-02-26,0.694888178913738,0.9153354632587859
sz.301059,0.429,0.5,0.0,0.5,14.86,13.6,63.82,0.0753,2026-02-26,0.5279552715654952,0.7012779552715654
sh.600584,0.429,0.5,0.0,0.5,48.72,43.69,61.54,-0.0138,2026-02-26,0.4233226837060703,0.24920127795527156
sz.300975,0.429,0.5,0.0,0.5,15.84,14.14,59.36,0.1171,2026-02-26,0.33706070287539935,0.805111821086262
sz.300777,0.429,0.5,0.0,0.5,43.39,38.87,54.19,-0.0729,2026-02-26,0.1900958466453674,0.05750798722044728
sz.300699,0.429,0.5,0.0,0.5,40.17,35.91,52.83,-0.0365,2026-02-26,0.15335463258785942,0.15814696485623003
sh.603031,0.429,0.5,0.0,0.5,58.43,49.96,58.18,0.1034,2026-02-26,0.3003194888178914,0.7699680511182109
sh.603018,0.429,0.5,0.0,0.5,8.09,7.62,58.81,0.0659,2026-02-26,0.3146964856230032,0.6693290734824281
sz.300763,0.429,0.5,0.0,0.5,79.43,71.12,49.48,-0.0117,2026-02-26,0.09424920127795527,0.26677316293929715
sh.603105,0.429,0.5,0.0,0.5,10.31,9.59,53.15,0.0269,2026-02-26,0.16293929712460065,0.49201277955271566
sh.603179,0.429,0.5,0.0,0.5,84.93,73.51,48.26,-0.1227,2026-02-26,0.07348242811501597,0.01437699680511182
sz.300711,0.429,0.5,0.0,0.5,27.8,24.73,50.91,0.0312,2026-02-26,0.1134185303514377,0.5175718849840255
sh.603345,0.429,0.5,0.0,0.5,92.5,85.21,62.55,0.0354,2026-02-26,0.46485623003194887,0.5415335463258786
sh.601789,0.429,0.5,0.0,0.5,5.29,4.98,53.08,0.0134,2026-02-26,0.1597444089456869,0.3993610223642173
sz.300816,0.429,0.5,0.0,0.5,60.78,51.15,45.5,-0.0528,2026-02-26,0.03514376996805112,0.10543130990415335
sh.601399,0.429,0.5,0.0,0.5,5.29,4.74,53.31,-0.0687,2026-02-26,0.16613418530351437,0.07188498402555911
sh.601952,0.429,0.5,0.0,0.5,9.35,8.96,48.8,-0.0116,2026-02-26,0.08306709265175719,0.268370607028754
sz.300863,0.429,0.5,0.0,0.5,57.43,50.9,47.57,-0.0205,2026-02-26,0.06150159744408946,0.22364217252396165
sh.600023,0.4,0.3,0.0,0.5,5.19,5.03,73.79,0.0485,2026-02-26,0.8482428115015974,0.6070287539936102
sh.600027,0.4,0.3,0.0,0.5,4.98,4.81,60.43,-0.006,2026-02-26,0.3769968051118211,0.2971246006389776
sz.002236,0.4,0.3,0.0,0.5,19.26,18.25,53.18,-0.0723,2026-02-26,0.1645367412140575,0.05910543130990415
sz.002632,0.4,0.3,0.0,0.5,13.73,12.56,72.48,0.0409,2026-02-26,0.8266773162939297,0.5654952076677316
sz.002600,0.4,0.3,0.0,0.5,15.53,14.29,56.03,0.0006,2026-02-26,0.22523961661341854,0.3242811501597444
sz.002920,0.4,0.3,0.0,0.5,125.08,115.61,54.06,-0.0261,2026-02-26,0.1853035143769968,0.2036741214057508
sz.002941,0.4,0.3,0.0,0.5,16.47,15.46,54.27,-0.0441,2026-02-26,0.19329073482428116,0.1389776357827476
sz.002593,0.4,0.3,0.0,0.5,6.08,5.71,58.89,0.0323,2026-02-26,0.3210862619808307,0.5239616613418531
sh.600011,0.4,0.3,0.0,0.5,7.09,6.78,51.81,-0.0445,2026-02-26,0.13258785942492013,0.134185303514377
sz.002476,0.4,0.3,0.0,0.5,6.68,6.09,57.07,-0.0471,2026-02-26,0.25559105431309903,0.12460063897763578
sz.002217,0.4,0.3,0.0,0.5,3.07,2.91,52.94,-0.016,2026-02-26,0.15654952076677317,0.23482428115015974
sh.600416,0.4,0.3,0.0,0.5,14.94,13.55,53.69,-0.0772,2026-02-26,0.17412140575079874,0.04952076677316294
sh.600480,0.4,0.3,0.0,0.5,11.83,11.22,50.0,-0.0444,2026-02-26,0.10702875399361023,0.13738019169329074
sz.300926,0.4,0.3,0.0,0.5,30.22,28.51,46.0,-0.0565,2026-02-26,0.04153354632587859,0.09904153354632587
sh.601137,0.4,0.3,0.0,0.5,20.1,18.23,48.72,-0.1306,2026-02-26,0.07987220447284345,0.012779552715654952
sz.300121,0.4,0.3,0.0,0.5,13.86,12.85,62.33,-0.0079,2026-02-26,0.45686900958466453,0.28753993610223644
sz.300083,0.4,0.3,0.0,0.5,9.11,8.48,53.12,-0.0501,2026-02-26,0.16134185303514376,0.1134185303514377
sz.002171,0.4,0.3,0.0,0.5,13.52,12.27,55.81,-0.0611,2026-02-26,0.21725239616613418,0.08626198083067092
sh.603829,0.4,0.3,0.0,0.5,26.64,23.36,61.56,0.0571,2026-02-26,0.4273162939297125,0.6437699680511182
sz.300476,0.4,0.3,0.0,0.5,315.25,279.24,75.97,0.1468,2026-02-26,0.8977635782747604,0.854632587859425
sh.603931,0.4,0.3,0.0,0.5,33.39,30.16,54.0,-0.0316,2026-02-26,0.18370607028753994,0.18450479233226838
sh.605580,0.4,0.3,0.0,0.5,24.13,21.35,49.38,-0.0894,2026-02-26,0.09105431309904154,0.03354632587859425
sh.603890,0.4,0.3,0.0,0.5,15.55,14.42,55.47,-0.0616,2026-02-26,0.20766773162939298,0.08306709265175719
sh.603817,0.4,0.3,0.0,0.5,7.11,6.73,57.08,0.0028,2026-02-26,0.25798722044728434,0.3402555910543131
sz.300446,0.4,0.3,0.0,0.5,24.39,21.97,55.09,-0.0197,2026-02-26,0.19808306709265175,0.22603833865814696
sz.300545,0.4,0.3,0.0,0.5,34.26,30.49,60.32,0.0273,2026-02-26,0.3682108626198083,0.49440894568690097
sh.603228,0.4,0.3,0.0,0.5,69.22,61.85,66.23,0.0138,2026-02-26,0.6086261980830671,0.402555910543131
sz.002039,0.4,0.3,0.0,0.5,17.53,16.78,50.28,-0.0363,2026-02-26,0.10862619808306709,0.1597444089456869
sz.002204,0.4,0.3,0.0,0.5,7.55,6.95,56.22,-0.0245,2026-02-26,0.23162939297124602,0.21006389776357828
sz.002023,0.4,0.3,0.0,0.5,12.5,11.42,49.0,-0.1331,2026-02-26,0.08626198083067092,0.009584664536741214
sz.002241,0.4,0.3,0.0,0.5,27.08,25.34,51.01,-0.0662,2026-02-26,0.11501597444089456,0.0742811501597444
sz.002053,0.4,0.3,0.0,0.5,11.68,11.0,55.45,-0.0473,2026-02-26,0.20607028753993611,0.12300319488817892
sz.002075,0.4,0.3,0.0,0.5,5.8,5.34,57.28,-0.0285,2026-02-26,0.2731629392971246,0.19808306709265175
sz.002110,0.4,0.3,0.0,0.5,4.51,4.07,57.46,0.0158,2026-02-26,0.28434504792332266,0.41214057507987223
sz.002073,0.4,0.3,0.0,0.5,8.36,7.9,56.44,-0.0234,2026-02-26,0.23722044728434505,0.21565495207667731
sz.000530,0.4,0.3,0.0,0.5,6.9,6.37,47.17,-0.0775,2026-02-26,0.050319488817891375,0.04792332268370607
sz.000977,0.4,0.3,0.0,0.5,63.07,57.54,49.61,-0.031,2026-02-26,0.09904153354632587,0.1900958466453674
sz.000543,0.4,0.3,0.0,0.5,8.26,7.78,57.72,-0.0328,2026-02-26,0.29233226837060705,0.1805111821086262
sz.000063,0.4,0.3,0.0,0.5,38.57,36.0,56.27,-0.0307,2026-02-26,0.23322683706070288,0.19169329073482427
sz.300428,0.4,0.3,0.0,0.5,23.49,21.77,52.71,-0.0494,2026-02-26,0.15175718849840256,0.11661341853035144
sz.000531,0.4,0.3,0.0,0.5,6.65,6.24,56.49,-0.0751,2026-02-26,0.24201277955271566,0.054313099041533544
sz.300644,0.4,0.3,0.0,0.5,35.1,32.44,52.13,-0.0812,2026-02-26,0.14217252396166133,0.04313099041533546
sh.605286,0.4,0.3,0.0,0.5,39.18,36.33,53.92,-0.0467,2026-02-26,0.1805111821086262,0.12779552715654952
sz.301319,0.4,0.3,0.0,0.5,48.71,43.65,55.95,-0.0711,2026-02-26,0.2220447284345048,0.0670926517571885
sh.600218,0.4,0.3,0.0,0.5,10.95,10.1,56.67,-0.0394,2026-02-26,0.24600638977635783,0.1501597444089457
sz.300910,0.4,0.3,0.0,0.5,59.98,54.79,62.31,0.0149,2026-02-26,0.45527156549520764,0.40654952076677314
sh.600850,0.4,0.3,0.0,0.5,28.05,25.77,47.71,-0.0331,2026-02-26,0.06389776357827476,0.17891373801916932
sz.300622,0.4,0.3,0.0,0.5,30.58,27.91,46.41,-0.0955,2026-02-26,0.0463258785942492,0.03035143769968051
sh.601618,0.4,0.3,0.0,0.5,3.16,2.95,58.75,0.0227,2026-02-26,0.31309904153354634,0.4504792332268371
sh.600967,0.4,0.3,0.0,0.5,17.38,16.14,53.42,-0.0585,2026-02-26,0.17092651757188498,0.08945686900958466
sh.601061,0.4,0.3,0.0,0.5,15.18,13.55,57.12,-0.0083,2026-02-26,0.26118210862619806,0.28434504792332266
sz.300709,0.4,0.3,0.0,0.5,43.55,39.32,57.33,-0.103,2026-02-26,0.2763578274760383,0.025559105431309903
sz.300679,0.4,0.3,0.0,0.5,43.34,40.09,51.24,-0.0352,2026-02-26,0.1182108626198083,0.1645367412140575
sh.603416,0.4,0.3,0.0,0.5,56.75,52.1,48.75,-0.1057,2026-02-26,0.08146964856230032,0.0231629392971246
sh.603300,0.4,0.3,0.0,0.5,7.42,6.88,55.25,0.0013,2026-02-26,0.20287539936102236,0.329073482428115
sz.300790,0.4,0.3,0.0,0.5,27.29,25.03,47.23,-0.109,2026-02-26,0.054313099041533544,0.020766773162939296
sh.603049,0.4,0.3,0.0,0.5,55.46,52.15,52.08,-0.0272,2026-02-26,0.14057507987220447,0.19968051118210864
sz.300772,0.4,0.3,0.0,0.5,20.13,18.02,61.87,0.0239,2026-02-26,0.43610223642172524,0.46485623003194887
sz.300867,0.4,0.3,0.0,0.5,19.96,18.87,64.89,0.0025,2026-02-26,0.5591054313099042,0.3354632587859425
sh.600682,0.4,0.3,0.0,0.5,7.39,6.82,52.59,-0.0147,2026-02-26,0.1485623003194888,0.24281150159744408
sh.600895,0.4,0.3,0.0,0.5,40.98,38.01,45.27,-0.0754,2026-02-26,0.03035143769968051,0.051916932907348244
sh.600795,0.4,0.3,0.0,0.5,4.82,4.58,59.84,-0.0041,2026-02-26,0.3570287539936102,0.30670926517571884
sh.600125,0.357,0.0,0.0,0.5,6.39,6.06,49.59,-0.0362,2026-02-26,0.09584664536741214,0.16134185303514376
sz.002100,0.357,0.0,0.0,0.5,7.06,6.74,48.83,0.0086,2026-02-26,0.08466453674121406,0.36741214057507987
sz.002745,0.357,0.0,0.0,0.5,9.22,8.39,44.53,-0.131,2026-02-26,0.025559105431309903,0.011182108626198083
sh.600019,0.357,0.0,0.0,0.5,7.06,6.62,46.74,-0.0289,2026-02-26,0.04792332268370607,0.19488817891373802
sz.300416,0.357,0.0,0.0,0.5,18.42,16.36,48.14,-0.089,2026-02-26,0.07028753993610223,0.03514376996805112
sz.300613,0.357,0.0,0.0,0.5,47.03,43.01,45.83,-0.0809,2026-02-26,0.038338658146964855,0.04472843450479233
sz.300502,0.357,0.0,0.0,0.5,385.9,323.37,49.11,-0.0581,2026-02-26,0.0878594249201278,0.09105431309904154
sh.603893,0.357,0.0,0.0,0.5,182.68,168.39,45.46,-0.0573,2026-02-26,0.03354632587859425,0.09584664536741214
sz.300680,0.357,0.0,0.0,0.5,49.87,43.94,40.9,-0.1547,2026-02-26,0.009584664536741214,0.003194888178913738
sz.300761,0.357,0.0,0.0,0.5,19.74,18.38,47.32,0.0118,2026-02-26,0.05591054313099041,0.38498402555910544
sh.603366,0.357,0.0,0.0,0.5,9.77,9.12,48.31,0.0166,2026-02-26,0.07507987220447285,0.41533546325878595
sh.600835,0.357,0.0,0.0,0.5,27.85,25.61,43.13,-0.0527,2026-02-26,0.020766773162939296,0.10702875399361023
sh.600572,0.357,0.0,0.0,0.5,4.48,4.31,43.95,-0.0197,2026-02-26,0.022364217252396165,0.22603833865814696
