code,total_score,trend,reversion,volume,close,stop_loss,date
sz.300975,0.3,0.0,0.0,1.0,15.67,14.21,2026-02-24
sz.300976,0.3,0.0,0.0,1.0,62.4,58.38,2026-02-24
sz.301021,0.3,0.0,0.0,1.0,58.12,51.48,2026-02-24
sz.000581,0.3,0.0,0.0,1.0,21.4,20.45,2026-02-24
sz.000593,0.3,0.0,0.0,1.0,14.45,12.77,2026-02-24
sz.000603,0.3,0.0,0.0,1.0,49.72,42.38,2026-02-24
sz.002460,0.3,0.0,0.0,1.0,69.99,63.79,2026-02-24
sz.002277,0.3,0.0,0.0,1.0,7.23,6.64,2026-02-24
sz.000723,0.3,0.0,0.0,1.0,4.99,4.61,2026-02-24
sz.000733,0.3,0.0,0.0,1.0,54.37,51.04,2026-02-24
sh.600367,0.3,0.0,0.0,1.0,20.32,18.45,2026-02-24
sh.600389,0.3,0.0,0.0,1.0,27.52,25.06,2026-02-24
sh.600416,0.3,0.0,0.0,1.0,14.81,13.75,2026-02-24
sh.600425,0.3,0.0,0.5,0.5,4.57,4.35,2026-02-24
sz.000751,0.3,0.0,0.0,1.0,5.93,5.16,2026-02-24
sz.002366,0.3,0.0,0.0,1.0,7.71,7.23,2026-02-24
sz.002466,0.3,0.0,0.0,1.0,53.31,48.69,2026-02-24
sh.600531,0.3,0.0,0.0,1.0,17.53,15.23,2026-02-24
sz.300882,0.3,0.0,0.0,1.0,23.08,21.28,2026-02-24
sz.300035,0.3,0.0,0.0,1.0,21.24,20.01,2026-02-24
sz.300041,0.3,0.0,0.0,1.0,12.74,11.97,2026-02-24
sz.300072,0.3,0.0,0.0,1.0,4.73,4.34,2026-02-24
sz.000519,0.3,0.0,0.0,1.0,19.68,18.48,2026-02-24
sh.600610,0.3,0.0,0.0,1.0,11.89,10.55,2026-02-24
sh.600645,0.3,0.0,0.0,1.0,26.09,24.68,2026-02-24
sz.300790,0.3,0.0,0.5,0.5,26.76,24.94,2026-02-24
sz.300821,0.3,0.0,0.0,1.0,12.41,10.98,2026-02-24
sz.002436,0.3,0.0,0.0,1.0,24.95,22.58,2026-02-24
sz.000035,0.3,0.0,0.0,1.0,6.19,5.79,2026-02-24
sz.000063,0.3,0.0,0.0,1.0,37.77,35.71,2026-02-24
sz.000065,0.3,0.0,0.0,1.0,12.13,11.37,2026-02-24
sz.000155,0.3,0.0,0.0,1.0,13.26,12.29,2026-02-24
sz.002549,0.3,0.0,0.0,1.0,21.07,19.53,2026-02-24
sz.002553,0.3,0.0,0.0,1.0,28.32,26.69,2026-02-24
sz.002469,0.3,0.0,0.0,1.0,9.08,8.62,2026-02-24
sz.002483,0.3,0.0,0.0,1.0,7.63,7.26,2026-02-24
sh.600246,0.3,0.0,0.0,1.0,11.5,10.35,2026-02-24
sh.600251,0.3,0.0,0.0,1.0,10.69,9.89,2026-02-24
sh.600255,0.3,0.0,0.0,1.0,3.85,3.57,2026-02-24
sz.300185,0.3,0.0,0.0,1.0,3.05,2.89,2026-02-24
sz.300223,0.3,0.0,0.0,1.0,136.68,120.21,2026-02-24
sz.300427,0.3,0.0,0.0,1.0,14.29,12.02,2026-02-24
sz.002489,0.3,0.0,0.5,0.5,3.73,3.55,2026-02-24
sz.000400,0.3,0.0,0.0,1.0,31.52,29.11,2026-02-24
sz.000422,0.3,0.0,0.0,1.0,16.95,15.6,2026-02-24
sz.000506,0.3,0.0,0.0,1.0,20.34,17.62,2026-02-24
sz.300012,0.3,0.0,0.0,1.0,16.21,15.24,2026-02-24
sz.300019,0.3,0.0,0.0,1.0,22.18,20.71,2026-02-24
sh.603196,0.3,0.0,0.0,1.0,26.39,24.25,2026-02-24
sh.603211,0.3,0.0,0.0,1.0,22.8,20.63,2026-02-24
sz.300502,0.3,0.0,0.0,1.0,372.06,319.29,2026-02-24
sh.600744,0.3,0.0,0.0,1.0,6.54,6.14,2026-02-24
sh.600745,0.3,0.0,0.5,0.5,33.68,30.74,2026-02-24
sz.002245,0.3,0.0,0.0,1.0,17.01,15.93,2026-02-24
sz.002255,0.3,0.0,0.0,1.0,12.44,11.62,2026-02-24
sz.002256,0.3,0.0,0.0,1.0,3.72,3.42,2026-02-24
sz.000899,0.3,0.0,0.5,0.5,10.97,10.37,2026-02-24
sz.000981,0.3,0.0,0.0,1.0,4.86,4.32,2026-02-24
sz.000905,0.3,0.0,0.0,1.0,12.3,11.29,2026-02-24
sz.000816,0.3,0.0,0.0,1.0,3.67,3.33,2026-02-24
sz.000852,0.3,0.0,0.0,1.0,8.09,7.54,2026-02-24
sz.301367,0.3,0.0,0.5,0.5,80.8,75.56,2026-02-24
sz.300539,0.3,0.0,1.0,0.0,29.74,26.28,2026-02-24
sz.002570,0.3,0.0,0.0,1.0,6.14,5.96,2026-02-24
sz.002579,0.3,0.0,0.0,1.0,12.09,11.33,2026-02-24
sh.605090,0.3,0.0,0.0,1.0,44.3,39.9,2026-02-24
sh.605305,0.3,0.0,0.5,0.5,40.18,37.52,2026-02-24
sz.002588,0.3,0.0,0.0,1.0,11.14,10.42,2026-02-24
sz.002617,0.3,0.0,0.0,1.0,9.01,8.31,2026-02-24
sz.002538,0.3,0.0,0.0,1.0,7.24,6.7,2026-02-24
sz.002639,0.3,0.0,0.0,1.0,20.66,18.09,2026-02-24
sz.300400,0.3,0.0,0.0,1.0,21.2,19.8,2026-02-24
sz.002201,0.3,0.0,0.0,1.0,13.68,11.55,2026-02-24
sz.002202,0.3,0.0,0.0,1.0,26.08,22.85,2026-02-24
sz.002213,0.3,0.0,0.0,1.0,27.2,24.67,2026-02-24
sz.002219,0.3,0.0,0.0,1.0,2.47,2.3,2026-02-24
sz.301522,0.3,0.0,0.0,1.0,39.77,36.2,2026-02-24
sz.301606,0.3,0.0,0.0,1.0,67.14,59.64,2026-02-24
sh.600313,0.3,0.0,0.0,1.0,7.55,6.89,2026-02-24
sz.002237,0.3,0.0,0.0,1.0,17.72,15.8,2026-02-24
sh.603988,0.3,0.0,0.0,1.0,28.89,25.57,2026-02-24
sh.600667,0.3,0.0,0.0,1.0,10.76,9.62,2026-02-24
sh.600681,0.3,0.0,0.5,0.5,4.22,3.99,2026-02-24
sh.600736,0.3,0.0,0.0,1.0,7.22,6.67,2026-02-24
sz.300726,0.3,0.0,0.0,1.0,51.62,46.98,2026-02-24
sh.603901,0.3,0.0,0.0,1.0,14.72,13.87,2026-02-24
sz.300677,0.3,0.0,0.0,1.0,41.55,38.24,2026-02-24
sz.300709,0.3,0.0,0.0,1.0,42.69,39.17,2026-02-24
sz.002182,0.3,0.0,0.0,1.0,19.26,17.56,2026-02-24
sz.002192,0.3,0.0,0.0,1.0,54.02,48.7,2026-02-24
sh.600108,0.3,0.0,0.0,1.0,3.52,3.24,2026-02-24
sz.300360,0.3,0.0,0.0,1.0,17.8,16.72,2026-02-24
sh.600916,0.3,0.0,0.0,1.0,11.73,10.38,2026-02-24
sh.600967,0.3,0.0,0.0,1.0,17.47,16.43,2026-02-24
sh.600973,0.3,0.0,0.0,1.0,7.37,6.78,2026-02-24
sh.600982,0.3,0.0,0.5,0.5,4.74,4.57,2026-02-24
sz.300569,0.3,0.0,0.0,1.0,6.29,5.96,2026-02-24
sz.002965,0.3,0.0,0.5,0.5,34.79,32.9,2026-02-24
sh.603313,0.3,0.0,0.0,1.0,9.7,9.01,2026-02-24
sh.603678,0.3,0.0,0.0,1.0,40.47,36.89,2026-02-24
sz.002758,0.3,0.0,0.0,1.0,10.56,9.94,2026-02-24
sh.600141,0.3,0.0,0.0,1.0,41.55,37.96,2026-02-24
sz.399365,0.3,0.0,0.0,1.0,14378.7143,13783.83,2026-02-24
sz.001337,0.3,0.0,0.0,1.0,50.64,43.41,2026-02-24
sz.001696,0.3,0.0,0.0,1.0,20.96,19.78,2026-02-24
sz.002023,0.3,0.0,0.5,0.5,12.08,11.22,2026-02-24
sz.002139,0.3,0.0,0.0,1.0,13.2,12.63,2026-02-24
sz.002145,0.3,0.0,0.0,1.0,5.26,4.9,2026-02-24
sh.600189,0.3,0.0,0.0,1.0,8.48,8.0,2026-02-24
sh.600237,0.3,0.0,0.0,1.0,9.97,9.22,2026-02-24
sz.002160,0.3,0.0,0.0,1.0,5.68,5.08,2026-02-24
sz.002167,0.3,0.0,0.0,1.0,13.54,12.29,2026-02-24
sz.002170,0.3,0.0,0.0,1.0,14.09,13.04,2026-02-24
sz.002176,0.3,0.0,0.0,1.0,9.53,8.9,2026-02-24
sz.002721,0.3,0.0,0.0,1.0,3.35,3.04,2026-02-24
sh.603773,0.3,0.0,0.0,1.0,38.0,33.05,2026-02-24
sh.603800,0.3,0.0,0.5,0.5,40.3,36.29,2026-02-24
sh.603516,0.3,0.0,0.5,0.5,159.38,134.39,2026-02-24
sz.300619,0.3,0.0,0.0,1.0,47.78,41.96,2026-02-24
sz.300641,0.3,0.0,0.0,1.0,20.33,18.75,2026-02-24
sz.002125,0.3,0.0,0.0,1.0,14.12,13.1,2026-02-24
sh.000122,0.3,0.0,0.0,1.0,1760.9855,1696.1,2026-02-24
sh.600103,0.27,0.3,0.0,0.5,3.79,3.55,2026-02-24
sz.002104,0.27,0.3,0.0,0.5,18.05,16.88,2026-02-24
sz.300756,0.27,0.3,0.5,0.0,48.35,44.87,2026-02-24
sz.300111,0.27,0.3,0.0,0.5,4.64,4.11,2026-02-24
sh.603300,0.27,0.3,0.0,0.5,7.28,6.86,2026-02-24
sz.300679,0.27,0.3,0.0,0.5,42.8,40.1,2026-02-24
sz.300718,0.27,0.3,0.0,0.5,82.99,77.37,2026-02-24
sz.300693,0.27,0.3,0.0,0.5,39.26,36.6,2026-02-24
sz.300681,0.27,0.3,0.0,0.5,26.07,24.48,2026-02-24
sz.300587,0.27,0.3,0.0,0.5,6.61,6.06,2026-02-24
sz.002307,0.27,0.3,0.0,0.5,5.08,4.72,2026-02-24
sz.300204,0.27,0.3,0.0,0.5,26.27,23.61,2026-02-24
sz.002228,0.27,0.3,0.0,0.5,4.51,4.21,2026-02-24
sz.300390,0.27,0.3,0.0,0.5,49.7,43.07,2026-02-24
sh.601777,0.27,0.3,0.0,0.5,11.67,10.79,2026-02-24
sh.601606,0.27,0.3,0.0,0.5,45.87,43.58,2026-02-24
sh.600203,0.27,0.3,0.0,0.5,12.75,12.13,2026-02-24
sz.300290,0.27,0.3,0.5,0.0,17.27,15.72,2026-02-24
sh.600629,0.27,0.3,0.0,0.5,21.36,19.66,2026-02-24
sz.300123,0.27,0.3,0.0,0.5,7.3,6.59,2026-02-24
sz.000566,0.27,0.3,0.0,0.5,6.34,5.86,2026-02-24
sz.000993,0.27,0.3,0.0,0.5,12.74,11.87,2026-02-24
sh.600340,0.27,0.3,0.0,0.5,1.67,1.47,2026-02-24
sz.000735,0.27,0.3,0.0,0.5,7.69,7.14,2026-02-24
sz.301069,0.27,0.3,0.0,0.5,25.53,23.6,2026-02-24
sh.603069,0.27,0.3,0.5,0.0,21.74,19.86,2026-02-24
sh.600184,0.27,0.3,0.0,0.5,18.9,17.61,2026-02-24
sz.399434,0.2,0.5,0.0,0.0,2705.738,2496.03,2026-02-24
sz.399557,0.2,0.5,0.0,0.0,2194.814,2073.36,2026-02-24
sz.001316,0.2,0.5,0.0,0.0,51.34,44.47,2026-02-24
sh.000111,0.2,0.5,0.0,0.0,11451.8428,10828.37,2026-02-24
sz.399616,0.2,0.5,0.0,0.0,6999.8227,6777.74,2026-02-24
sz.399654,0.2,0.5,0.0,0.0,3420.6091,3204.07,2026-02-24
sh.000096,0.2,0.5,0.0,0.0,4205.2749,4097.16,2026-02-24
sh.600088,0.2,0.5,0.0,0.0,16.86,15.33,2026-02-24
sh.603687,0.2,0.5,0.0,0.0,11.31,10.29,2026-02-24
sh.603667,0.2,0.5,0.0,0.0,84.39,71.89,2026-02-24
sh.603728,0.2,0.5,0.0,0.0,71.97,66.58,2026-02-24
sh.603598,0.2,0.5,0.0,0.0,25.25,20.35,2026-02-24
sh.603698,0.2,0.5,0.0,0.0,33.4,27.68,2026-02-24
sz.399646,0.2,0.5,0.0,0.0,8064.1012,7855.72,2026-02-24
sh.601599,0.2,0.5,0.0,0.0,4.52,3.92,2026-02-24
sz.002536,0.2,0.5,0.0,0.0,29.09,25.57,2026-02-24
sz.002683,0.2,0.5,0.0,0.0,48.83,44.08,2026-02-24
sz.300731,0.2,0.5,0.0,0.0,64.5,54.58,2026-02-24
sh.603916,0.2,0.5,0.0,0.0,12.58,11.1,2026-02-24
sz.300671,0.2,0.5,0.0,0.0,48.44,41.45,2026-02-24
sz.002605,0.2,0.5,0.0,0.0,25.47,23.5,2026-02-24
sh.605111,0.2,0.5,0.0,0.0,46.59,42.18,2026-02-24
sz.300766,0.2,0.5,0.0,0.0,41.85,34.6,2026-02-24
sz.002472,0.2,0.5,0.0,0.0,42.89,40.05,2026-02-24
sz.000156,0.2,0.5,0.0,0.0,8.62,7.79,2026-02-24
sh.605488,0.2,0.5,0.0,0.0,41.64,36.88,2026-02-24
sz.300806,0.2,0.5,0.0,0.0,54.38,46.89,2026-02-24
sz.300740,0.2,0.5,0.0,0.0,23.25,21.64,2026-02-24
sz.300528,0.2,0.5,0.0,0.0,19.92,15.45,2026-02-24
sz.300520,0.2,0.5,0.0,0.0,44.48,36.78,2026-02-24
sh.600770,0.2,0.5,0.0,0.0,6.57,5.9,2026-02-24
sh.600633,0.2,0.5,0.0,0.0,14.28,12.53,2026-02-24
sz.300770,0.2,0.5,0.0,0.0,45.26,42.21,2026-02-24
sz.002785,0.2,0.5,0.0,0.0,44.85,40.35,2026-02-24
sz.002796,0.2,0.5,0.0,0.0,47.3,40.53,2026-02-24
sz.002892,0.2,0.5,0.0,0.0,12.75,12.19,2026-02-24
sz.002943,0.2,0.5,0.0,0.0,70.42,58.73,2026-02-24
sz.300541,0.2,0.5,0.0,0.0,16.06,15.05,2026-02-24
sh.603220,0.2,0.5,0.0,0.0,25.73,23.8,2026-02-24
sz.300684,0.2,0.5,0.0,0.0,54.81,48.99,2026-02-24
sz.300711,0.2,0.5,0.0,0.0,27.66,25.08,2026-02-24
sz.002739,0.2,0.5,0.0,0.0,11.24,10.07,2026-02-24
sz.300349,0.2,0.5,0.0,0.0,17.25,15.39,2026-02-24
sh.000036,0.2,0.5,0.0,0.0,10800.5012,10473.33,2026-02-24
sz.002050,0.2,0.5,0.0,0.0,52.73,48.34,2026-02-24
sz.300624,0.2,0.5,0.0,0.0,85.17,71.17,2026-02-24
sz.300623,0.2,0.5,0.0,0.0,34.76,31.2,2026-02-24
sz.000700,0.2,0.5,0.0,0.0,14.65,12.72,2026-02-24
sz.300905,0.2,0.5,0.0,0.0,36.97,34.38,2026-02-24
sz.300969,0.2,0.5,0.0,0.0,143.3,122.38,2026-02-24
sz.300842,0.2,0.5,0.0,0.0,117.5,99.33,2026-02-24
sz.300490,0.2,0.5,0.0,0.0,16.75,14.54,2026-02-24
sh.600556,0.2,0.5,0.0,0.0,7.46,6.4,2026-02-24
sz.300494,0.2,0.5,0.0,0.0,13.59,12.37,2026-02-24
sz.300043,0.2,0.5,0.0,0.0,6.46,5.71,2026-02-24
sz.002517,0.2,0.5,0.0,0.0,23.08,20.46,2026-02-24
sz.003021,0.2,0.5,0.0,0.0,121.78,110.7,2026-02-24
sz.300002,0.2,0.5,0.0,0.0,12.03,11.09,2026-02-24
sz.003041,0.2,0.5,0.0,0.0,60.74,50.98,2026-02-24
sz.300792,0.2,0.5,0.0,0.0,42.4,34.98,2026-02-24
sz.300776,0.2,0.5,0.0,0.0,88.26,76.8,2026-02-24
sz.300459,0.2,0.5,0.0,0.0,4.98,4.51,2026-02-24
sz.300133,0.2,0.5,0.0,0.0,8.85,7.59,2026-02-24
sz.002345,0.2,0.5,0.0,0.0,12.48,11.12,2026-02-24
sz.301093,0.2,0.5,0.0,0.0,77.3,67.24,2026-02-24
sh.600481,0.2,0.5,0.0,0.0,9.43,7.83,2026-02-24
sz.002379,0.2,0.5,0.0,0.0,29.6,26.31,2026-02-24
sh.603012,0.2,0.5,0.0,0.0,8.04,7.39,2026-02-24
sh.603011,0.2,0.5,0.0,0.0,25.37,22.52,2026-02-24
sz.002292,0.2,0.5,0.0,0.0,9.26,8.34,2026-02-24
sz.300413,0.2,0.5,0.0,0.0,24.99,22.67,2026-02-24
sh.601929,0.2,0.5,0.0,0.0,3.69,3.29,2026-02-24
sh.603000,0.2,0.5,0.0,0.0,23.15,19.73,2026-02-24
sz.300144,0.2,0.5,0.0,0.0,8.39,7.82,2026-02-24
sz.301162,0.2,0.5,0.0,0.0,70.02,61.46,2026-02-24
sz.300151,0.2,0.5,0.0,0.0,17.18,15.71,2026-02-24
sz.000681,0.2,0.5,0.0,0.0,26.59,22.83,2026-02-24
sz.300153,0.2,0.5,0.0,0.0,33.55,29.99,2026-02-24
sz.000659,0.2,0.5,0.0,0.0,4.66,4.18,2026-02-24
sz.301413,0.2,0.5,0.0,0.0,150.09,130.15,2026-02-24
sz.002250,0.2,0.5,0.0,0.0,17.55,15.82,2026-02-24
sz.000892,0.2,0.5,0.0,0.0,7.38,6.17,2026-02-24
sz.000880,0.2,0.5,0.0,0.0,35.6,31.41,2026-02-24
sz.301396,0.2,0.5,0.0,0.0,93.18,77.23,2026-02-24
sz.301363,0.2,0.5,0.0,0.0,32.86,29.21,2026-02-24
sz.002196,0.2,0.5,0.0,0.0,17.65,15.38,2026-02-24
sz.301551,0.2,0.5,0.0,0.0,35.61,31.91,2026-02-24
sz.300248,0.2,0.5,0.0,0.0,13.05,12.0,2026-02-24
sh.600120,0.2,0.5,0.0,0.0,6.48,6.05,2026-02-24
sz.002173,0.2,0.5,0.0,0.0,29.28,26.02,2026-02-24
sh.600226,0.2,0.5,0.0,0.0,5.97,5.42,2026-02-24
sh.600054,0.2,0.5,0.0,0.0,12.5,11.58,2026-02-24
sz.001280,0.2,0.5,0.0,0.0,88.55,77.1,2026-02-24
sz.300263,0.2,0.5,0.0,0.0,11.43,10.26,2026-02-24
sz.301607,0.2,0.5,0.0,0.0,49.66,45.28,2026-02-24
sz.399384,0.2,0.5,0.0,0.0,4252.165,4148.35,2026-02-24
sz.002149,0.2,0.5,0.0,0.0,47.7,39.99,2026-02-24
sz.399397,0.2,0.5,0.0,0.0,2608.0212,2467.79,2026-02-24
sz.399361,0.2,0.5,0.0,0.0,4335.1393,4058.78,2026-02-24
sz.300227,0.2,0.5,0.0,0.0,12.79,11.64,2026-02-24
sz.300226,0.2,0.5,0.0,0.0,28.43,25.65,2026-02-24
sz.300229,0.2,0.5,0.0,0.0,22.41,19.91,2026-02-24
sz.399239,0.2,0.5,0.0,0.0,2257.9464,2133.89,2026-02-24
sh.601778,0.2,0.5,0.0,0.0,4.46,3.98,2026-02-24
sz.300315,0.2,0.5,0.0,0.0,5.82,5.2,2026-02-24
sz.399683,0.2,0.5,0.0,0.0,2016.0403,1959.85,2026-02-24
sz.399675,0.2,0.5,0.0,0.0,3783.2714,3564.73,2026-02-24
sz.399677,0.2,0.5,0.0,0.0,6254.8177,5926.62,2026-02-24
sz.399813,0.2,0.5,0.0,0.0,8824.9685,8375.67,2026-02-24
sz.399804,0.2,0.5,0.0,0.0,2166.9074,2063.07,2026-02-24
sz.399706,0.2,0.5,0.0,0.0,5827.6368,5664.52,2026-02-24
sh.000008,0.15,0.0,0.5,0.0,3460.4345,3378.95,2026-02-24
sz.399905,0.15,0.0,0.0,0.5,8392.9098,8078.66,2026-02-24
sh.000137,0.15,0.0,0.0,0.5,6699.2364,6378.25,2026-02-24
sh.000103,0.15,0.0,0.5,0.0,7925.055,7700.38,2026-02-24
sz.399614,0.15,0.0,0.0,0.5,4354.9046,4098.75,2026-02-24
sz.001309,0.15,0.0,0.0,0.5,255.99,230.09,2026-02-24
sz.001298,0.15,0.0,0.0,0.5,31.29,29.71,2026-02-24
sz.001287,0.15,0.0,0.0,0.5,24.29,22.31,2026-02-24
sz.002131,0.15,0.0,0.0,0.5,9.12,7.81,2026-02-24
sz.002130,0.15,0.0,0.0,0.5,27.45,25.03,2026-02-24
sz.002119,0.15,0.0,0.0,0.5,23.31,20.45,2026-02-24
sz.002108,0.15,0.0,0.0,0.5,4.94,4.62,2026-02-24
sz.002083,0.15,0.0,0.0,0.5,11.73,10.53,2026-02-24
sz.002077,0.15,0.0,0.0,0.5,16.93,15.64,2026-02-24
sz.002073,0.15,0.0,0.0,0.5,8.2,7.83,2026-02-24
sz.399610,0.15,0.0,0.0,0.5,9979.5467,9522.64,2026-02-24
sz.399606,0.15,0.0,0.0,0.5,3667.873,3515.15,2026-02-24
sz.399432,0.15,0.0,0.0,0.5,6831.5218,6547.13,2026-02-24
sz.300253,0.15,0.0,0.5,0.0,10.55,9.18,2026-02-24
sz.300252,0.15,0.0,0.0,0.5,15.22,13.81,2026-02-24
sz.300308,0.15,0.0,0.0,0.5,554.0,484.34,2026-02-24
sz.300302,0.15,0.0,0.0,0.5,19.51,17.78,2026-02-24
sz.300276,0.15,0.0,0.0,0.5,8.69,8.14,2026-02-24
sz.300267,0.15,0.0,0.0,0.5,3.75,3.45,2026-02-24
sh.601677,0.15,0.0,0.0,0.5,16.46,15.34,2026-02-24
sz.300331,0.15,0.0,0.0,0.5,44.09,38.51,2026-02-24
sz.300324,0.15,0.0,0.0,0.5,5.69,5.22,2026-02-24
sz.300323,0.15,0.0,0.0,0.5,8.46,7.81,2026-02-24
sz.300322,0.15,0.0,0.0,0.5,26.63,24.04,2026-02-24
sh.601212,0.15,0.0,0.0,0.5,10.42,8.73,2026-02-24
sh.601162,0.15,0.0,0.5,0.0,4.0,3.84,2026-02-24
sh.601116,0.15,0.0,0.0,0.5,16.09,13.94,2026-02-24
sh.601061,0.15,0.0,0.0,0.5,14.61,13.28,2026-02-24
sh.601020,0.15,0.0,0.0,0.5,33.77,29.99,2026-02-24
sz.300435,0.15,0.0,0.0,0.5,30.5,27.44,2026-02-24
sz.300432,0.15,0.0,0.0,0.5,18.26,16.77,2026-02-24
sz.300429,0.15,0.0,0.0,0.5,15.63,14.44,2026-02-24
sz.300409,0.15,0.0,0.0,0.5,28.72,26.09,2026-02-24
sz.300212,0.15,0.0,0.5,0.0,12.46,10.39,2026-02-24
sz.300200,0.15,0.0,0.0,0.5,12.29,11.13,2026-02-24
sh.601969,0.15,0.0,0.0,0.5,11.49,10.48,2026-02-24
sh.601908,0.15,0.0,0.0,0.5,3.94,3.6,2026-02-24
sz.300184,0.15,0.0,0.0,0.5,11.03,10.39,2026-02-24
sz.300402,0.15,0.0,0.0,0.5,22.5,20.7,2026-02-24
sz.300401,0.15,0.0,0.5,0.0,16.9,15.14,2026-02-24
sh.600988,0.15,0.0,0.0,0.5,39.33,34.75,2026-02-24
sh.600961,0.15,0.0,0.0,0.5,21.03,18.42,2026-02-24
sh.600897,0.15,0.0,0.0,0.5,17.61,16.43,2026-02-24
sz.300378,0.15,0.0,0.5,0.0,46.86,41.33,2026-02-24
sz.300261,0.15,0.0,0.0,0.5,7.17,6.66,2026-02-24
sh.600879,0.15,0.0,0.0,0.5,24.06,20.99,2026-02-24
sh.600877,0.15,0.0,0.0,0.5,19.28,17.08,2026-02-24
sh.600868,0.15,0.0,0.0,0.5,4.04,3.54,2026-02-24
sh.600866,0.15,0.0,0.0,0.5,7.3,6.98,2026-02-24
sz.300140,0.15,0.0,0.0,0.5,7.38,6.76,2026-02-24
sz.300131,0.15,0.0,0.0,0.5,15.68,13.73,2026-02-24
sz.300129,0.15,0.0,0.0,0.5,13.56,11.89,2026-02-24
sh.603119,0.15,0.0,0.5,0.0,94.9,83.24,2026-02-24
sh.603099,0.15,0.0,0.5,0.0,38.55,35.54,2026-02-24
sh.603078,0.15,0.0,0.0,0.5,24.95,22.86,2026-02-24
sh.603072,0.15,0.0,0.0,0.5,43.38,40.58,2026-02-24
sh.600859,0.15,0.0,0.5,0.0,13.82,12.93,2026-02-24
sh.600828,0.15,0.0,0.0,0.5,6.18,5.13,2026-02-24
sz.300458,0.15,0.0,0.0,0.5,42.6,39.72,2026-02-24
sz.300446,0.15,0.0,0.0,0.5,23.52,21.63,2026-02-24
sz.300443,0.15,0.0,0.0,0.5,27.16,25.34,2026-02-24
sz.300034,0.15,0.0,0.0,0.5,20.85,18.72,2026-02-24
sz.300033,0.15,0.0,0.5,0.0,329.14,303.67,2026-02-24
sh.603171,0.15,0.0,0.5,0.0,60.11,52.7,2026-02-24
sh.603127,0.15,0.0,0.5,0.0,34.77,31.08,2026-02-24
sz.300004,0.15,0.0,0.0,0.5,14.41,12.69,2026-02-24
sh.603039,0.15,0.0,0.5,0.0,48.37,41.77,2026-02-24
sz.300098,0.15,0.0,0.0,0.5,6.19,5.7,2026-02-24
sz.300085,0.15,0.0,0.0,0.5,38.06,35.01,2026-02-24
sz.300083,0.15,0.0,0.0,0.5,8.96,8.44,2026-02-24
sz.300078,0.15,0.0,0.0,0.5,4.84,4.41,2026-02-24
sz.300077,0.15,0.0,0.0,0.5,21.89,20.14,2026-02-24
sz.300048,0.15,0.0,0.0,0.5,7.06,6.57,2026-02-24
sz.300481,0.15,0.0,0.0,0.5,17.49,16.4,2026-02-24
sz.300475,0.15,0.0,0.0,0.5,145.47,126.71,2026-02-24
sh.600888,0.15,0.0,0.0,0.5,8.88,8.2,2026-02-24
sh.600880,0.15,0.0,0.5,0.0,5.79,5.21,2026-02-24
sh.603703,0.15,0.0,0.0,0.5,14.64,13.27,2026-02-24
sh.603697,0.15,0.0,0.0,0.5,12.5,11.57,2026-02-24
sh.603690,0.15,0.0,0.0,0.5,28.32,26.46,2026-02-24
sh.603686,0.15,0.0,0.5,0.0,23.62,21.41,2026-02-24
sh.603683,0.15,0.0,0.5,0.0,24.56,22.4,2026-02-24
sz.003010,0.15,0.0,0.5,0.0,31.6,28.28,2026-02-24
sh.603283,0.15,0.0,0.0,0.5,48.49,44.25,2026-02-24
sh.603239,0.15,0.0,0.0,0.5,24.95,23.05,2026-02-24
sh.603236,0.15,0.0,0.5,0.0,84.66,79.12,2026-02-24
sh.603216,0.15,0.0,0.5,0.0,38.58,32.39,2026-02-24
sz.300525,0.15,0.0,0.5,0.0,12.89,11.97,2026-02-24
sh.600783,0.15,0.0,0.0,0.5,23.16,20.63,2026-02-24
sh.600782,0.15,0.0,0.0,0.5,3.96,3.68,2026-02-24
sh.600775,0.15,0.0,0.0,0.5,14.51,13.25,2026-02-24
sh.600758,0.15,0.0,0.0,0.5,3.88,3.64,2026-02-24
sz.300516,0.15,0.0,0.0,0.5,69.18,59.94,2026-02-24
sz.002735,0.15,0.0,0.0,0.5,18.22,16.66,2026-02-24
sh.603778,0.15,0.0,0.0,0.5,15.0,11.61,2026-02-24
sz.002716,0.15,0.0,0.0,0.5,15.05,12.53,2026-02-24
sh.603665,0.15,0.0,0.5,0.0,32.97,28.93,2026-02-24
sz.002870,0.15,0.0,0.5,0.0,39.7,36.81,2026-02-24
sz.002788,0.15,0.0,0.0,0.5,15.78,13.73,2026-02-24
sz.002766,0.15,0.0,0.0,0.5,5.87,5.34,2026-02-24
sz.300655,0.15,0.0,0.0,0.5,17.72,16.22,2026-02-24
sz.300634,0.15,0.0,0.5,0.0,28.7,25.51,2026-02-24
sz.300618,0.15,0.0,0.0,0.5,46.56,42.25,2026-02-24
sz.300604,0.15,0.0,0.0,0.5,132.05,118.65,2026-02-24
sz.300593,0.15,0.0,0.0,0.5,30.18,26.4,2026-02-24
sz.300576,0.15,0.0,0.0,0.5,41.6,38.66,2026-02-24
sz.300573,0.15,0.0,0.0,0.5,70.02,66.02,2026-02-24
sh.603596,0.15,0.0,0.0,0.5,52.66,49.11,2026-02-24
sh.603399,0.15,0.0,0.0,0.5,10.9,9.91,2026-02-24
sh.600686,0.15,0.0,0.0,0.5,18.71,16.76,2026-02-24
